2M05383354+3700336,apVisit-r3-5608-55960-111.fits,111,5608,55960,4431,84.639758,37.009346000000001,172.35567647035927,2.9964239006373727,9.88,0.021,9.884,0.017,9.836,0.019,-0.0293763, RJCE_WISE ,-0.02754,1.09944,84.639752999999999,37.009335,-2147483584,-2147483136,"APOGEE_NO_DERED,APOGEE_TELLURIC",50.7404,4,BRIGHT_NEIGHBOR             ,2012-02-03T01:17:44.272,2455960.5773100001,-21.4141,2,-0.166391,4.2215,-21.5805,-30.4059,-1.18078,2.11746,9000.0,-2.0,5.0,99.9,99.9,apg_rvsynthgrid.fits
2M05384999+3703455,apVisit-r3-5608-55960-112.fits,112,5608,55960,4431,84.708315999999996,37.062645000000003,172.33964145202731,3.0711194338553098,7.992,0.02,7.252,0.017,7.049,0.02,0.189108, RJCE_WISE ,0.187272,1.0687,84.708309,37.062649999999998,-2147481600,0,APOGEE_SHORT                   ,456.014,0,                            ,2012-02-03T01:17:44.272,2455960.5773100001,-21.389,2,33.6386,0.00411387,12.2496,3.43607,32.7201,14.8362,5000.0,0.0,3.5,99.9,99.9,apg_rvsynthgrid.fits
2M05390901+3658277,apVisit-r3-5608-55960-116.fits,116,5608,55960,4431,84.787548000000001,36.974376999999997,172.44818901046565,3.0778022894076233,10.865,0.02,10.104,0.021,9.812,0.014,0.35343, RJCE_WISE ,0.39933,1.11853,84.787560999999997,36.974401,-2147481600,0,APOGEE_SHORT                   ,122.185,4,BRIGHT_NEIGHBOR             ,2012-02-03T01:17:44.272,2455960.5773100001,-21.3753,2,24.7515,0.020567,3.37621,-5.4488,23.4225,4.16884,6000.0,0.0,5.0,99.9,99.9,apg_rvsynthgrid.fits
2M05385300+3723291,apVisit-r3-5608-55960-006.fits,6,5608,55960,4431,84.720864000000006,37.391426000000003,172.06605117844794,3.2543491983980317,12.972,0.023,12.185,0.023,11.948,0.021,0.328644, RJCE_WISE ,0.33048,0.867477,84.720826000000002,37.391449999999999,-2147481600,0,APOGEE_SHORT                   ,31.6606,512,PERSIST_HIGH                ,2012-02-03T01:17:44.272,2455960.5773100001,-21.3513,2,44.2362,0.069198,22.8849,14.1272,44.4451,2.51552,5000.0,0.0,3.5,99.9,99.9,apg_rvsynthgrid.fits
2M05391609+3721156,apVisit-r3-5608-55960-005.fits,5,5608,55960,4431,84.817058000000003,37.354346999999997,172.13818089980703,3.2994389385801415,11.013,0.02,10.977,0.019,10.95,0.018,-0.0413099, RJCE_WISE ,-0.039474,0.902839,84.817048,37.354332999999997,-2147483584,-2147483136,"APOGEE_NO_DERED,APOGEE_TELLURIC",67.1812,512,PERSIST_HIGH                ,2012-02-03T01:17:44.272,2455960.5773100001,-21.3277,2,-21.5725,2.22077,-42.9002,-51.6602,-21.6175,3.31611,6000.0,-2.0,3.5,99.9,99.9,apg_rvsynthgrid.fits
2M05390359+3719009,apVisit-r3-5608-55960-003.fits,3,5608,55960,4431,84.764989,37.316940000000002,172.14792234332467,3.2444967035735561,9.572,0.02,8.589,0.031,8.241,0.02,0.3213, RJCE_WISE ,0.324972,0.929344,84.764967999999996,37.316963999999999,-2147481600,0,APOGEE_SHORT                   ,222.816,512,PERSIST_HIGH                ,2012-02-03T01:17:44.272,2455960.5773100001,-21.3465,2,23.3487,0.00382817,2.00221,-6.76627,23.2411,12.0543,4000.0,0.0,2.0,99.9,99.9,apg_rvsynthgrid.fits
2M05391481+3727130,apVisit-r3-5608-55960-004.fits,4,5608,55960,4431,84.811735999999996,37.453628999999999,172.05163701103973,3.3485320529037219,10.782,0.021,10.177,0.017,9.999,0.019,0.164322, RJCE_WISE ,0.167994,0.856261,84.811708999999993,37.453648999999999,-2147481600,0,APOGEE_SHORT                   ,101.513,512,PERSIST_HIGH                ,2012-02-03T01:17:44.272,2455960.5773100001,-21.3188,2,11.5935,0.0169569,-9.72534,-18.4688,11.901,5.23936,5000.0,0.0,3.5,99.9,99.9,apg_rvsynthgrid.fits
2M05395125+3740364,apVisit-r3-5608-55960-002.fits,2,5608,55960,4431,84.963570000000004,37.676791999999999,171.92590699809185,3.5688409951089244,12.72,0.019,11.9,99.0,11.643,0.019,0.301104, WISE      ,0.34884,0.982998,84.963570000000004,37.676791999999999,-2147483136,0,APOGEE_SCI_CLUSTER             ,43.172,516,"BRIGHT_NEIGHBOR,PERSIST_HIGH",2012-02-03T01:17:44.272,2455960.5773100001,-21.252,2,19.5909,0.0449866,-1.66113,-10.3605,20.4793,3.55222,4000.0,0.0,3.5,99.9,99.9,apg_rvsynthgrid.fits
2M05393523+3658108,apVisit-r3-5608-55960-007.fits,7,5608,55960,4431,84.896792000000005,36.969692000000002,172.49854781973607,3.1492929525715878,12.526,0.022,11.708,0.021,11.411,0.021,0.388314, RJCE_WISE ,0.38556,1.13655,84.896814000000006,36.969717000000003,-2147481600,0,APOGEE_SHORT                   ,47.2355,512,PERSIST_HIGH                ,2012-02-03T01:17:44.272,2455960.5773100001,-21.3444,2,-18.8851,0.053762,-40.2295,-49.0506,-20.3727,2.89769,6000.0,0.0,5.0,99.9,99.9,apg_rvsynthgrid.fits
2M05395626+3721213,apVisit-r3-5608-55960-008.fits,8,5608,55960,4431,84.984444999999994,37.355938000000002,172.2074515135034,3.4131227242393076,11.308,0.021,10.2,0.017,9.812,0.019,0.379133, RJCE_WISE ,0.384642,0.962472,84.984474000000006,37.355964,-2147481600,0,APOGEE_SHORT                   ,104.945,516,"BRIGHT_NEIGHBOR,PERSIST_HIGH",2012-02-03T01:17:44.272,2455960.5773100001,-21.2796,2,25.1072,0.0086828,3.82755,-4.9251,24.8511,6.92078,3500.0,0.0,2.0,99.9,99.9,apg_rvsynthgrid.fits
2M05401352+3721239,apVisit-r3-5608-55960-010.fits,10,5608,55960,4431,85.056357000000006,37.356662999999998,172.23711847068557,3.46202029072463,8.436,0.039,7.696,0.042,7.503,0.02,0.157896, RJCE_WISE ,0.15606,0.983983,85.056349999999995,37.356667000000002,-2147481600,0,APOGEE_SHORT                   ,348.312,512,PERSIST_HIGH                ,2012-02-03T01:17:44.272,2455960.5773100001,-21.2589,2,-24.0984,0.00417605,-45.3573,-54.1068,-24.4448,14.6191,4500.0,0.0,3.5,99.9,99.9,apg_rvsynthgrid.fits
2M05402005+3659108,apVisit-r3-5608-55960-009.fits,9,5608,55960,4431,85.083546999999996,36.986350999999999,172.56349498952216,3.2846850584660654,8.14,0.024,7.584,0.029,7.501,0.021,0.0660962, RJCE_WISE ,0.06885,1.07901,85.083590999999998,36.986353999999999,-2147481600,0,APOGEE_SHORT                   ,348.926,512,PERSIST_HIGH                ,2012-02-03T01:17:44.272,2455960.5773100001,-21.2889,2,14.3281,0.004869,-6.96082,-15.7712,12.656,11.2366,5000.0,0.0,3.5,99.9,99.9,apg_rvsynthgrid.fits
2M05400621+3653032,apVisit-r3-5608-55960-110.fits,110,5608,55960,4431,85.025906000000006,36.884242999999998,172.62588946718768,3.1915821376441542,11.335,0.019,10.276,0.03,9.947,0.022,0.450738, RJCE_WISE ,0.421362,1.1474,85.025906000000006,36.884267999999999,-2147481600,0,APOGEE_SHORT                   ,109.103,0,                            ,2012-02-03T01:17:44.272,2455960.5773100001,-21.3158,2,-3.4046,0.0163275,-24.7204,-33.5503,-5.35768,4.56524,5000.0,0.0,3.5,99.9,99.9,apg_rvsynthgrid.fits
2M05405238+3658147,apVisit-r3-5608-55960-012.fits,12,5608,55960,4431,85.218290999999994,36.970756999999999,172.63369081645197,3.3678658860462996,12.098,0.024,11.387,0.031,11.15,0.019,0.28458, RJCE_WISE ,0.281826,1.10794,85.218298000000004,36.970781000000002,-2147481600,0,APOGEE_SHORT                   ,61.3201,512,PERSIST_HIGH                ,2012-02-03T01:17:44.272,2455960.5773100001,-21.2515,2,28.5228,0.0465656,7.27132,-1.53586,26.6222,3.13927,6000.0,0.0,5.0,99.9,99.9,apg_rvsynthgrid.fits
2M05420980+3721463,apVisit-r3-5608-55960-043.fits,43,5608,55960,4431,85.540844000000007,37.362869000000003,172.43496432178151,3.7926961420663003,12.723,0.025,11.981,0.03,11.745,0.025,0.31212, RJCE_WISE ,0.2754,0.939653,85.540844000000007,37.362869000000003,-2147481600,0,APOGEE_SHORT                   ,39.364,512,PERSIST_HIGH                ,2012-02-03T01:17:44.272,2455960.5773100001,-21.1186,2,49.7865,0.0680558,28.6679,19.9406,48.8405,2.4961,6000.0,0.0,3.5,99.9,99.9,apg_rvsynthgrid.fits
2M05402709+3728339,apVisit-r3-5608-55960-044.fits,44,5608,55960,4431,85.112915999999998,37.476104999999997,172.159283390881,3.5632565841416257,12.13,0.025,11.361,0.028,11.139,0.023,0.317628, RJCE_WISE ,0.317628,1.03468,85.112915999999998,37.476129,-2147481600,0,APOGEE_SHORT                   ,56.707,512,PERSIST_HIGH                ,2012-02-03T01:17:44.272,2455960.5773100001,-21.2303,2,35.3103,0.0523244,14.08,5.35307,35.3074,2.82993,6000.0,0.0,5.0,99.9,99.9,apg_rvsynthgrid.fits
2M05413891+3722169,apVisit-r3-5608-55960-045.fits,45,5608,55960,4431,85.412154000000001,37.371364999999997,172.37391634238375,3.7101001965949481,12.007,0.024,11.183,0.031,10.908,0.022,0.358938, RJCE_WISE ,0.352512,1.15793,85.412148999999999,37.371389000000001,-2147481600,0,APOGEE_SHORT                   ,67.7659,512,PERSIST_HIGH                ,2012-02-03T01:17:44.272,2455960.5773100001,-21.155,2,-10.0359,0.0387727,-31.1909,-39.9225,-10.788,3.44648,6000.0,0.0,5.0,99.9,99.9,apg_rvsynthgrid.fits
